index,Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,torque_splitnm,torque_splitrpm,selling_price_grouped,std_price
547,565,Ford,2014,5819,54000,West,Washington,Seattle,Diesel,Dealer,Manual,First_Owner,23.0,1498,98.96,5,Y,205.0,2500,5819.0,-0.20268884866229062
548,566,Nissan,2018,8040,35000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,22.71,1461,84.8,5,Y,200.0,2000,8040.0,0.024817051360469772
549,567,Hyundai,2018,6000,20000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,1197,81.86,5,Y,113.75,4000,6000.0,-0.18414829580136327
550,568,Maruti,2016,8100,52000,West,California,San Diego,Diesel,Individual,Manual,First_Owner,23.65,1248,88.5,5,Y,200.0,1750,8100.0,0.030963090982876626
551,569,Hyundai,2011,2640,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,23.0,1396,90.0,5,Y,140.0,2250,2640.0,-0.5283265146561471
552,570,Jeep,2017,19800,50000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,17.1,1956,170.0,5,Y,350.0,2125,19800.0,1.2294408173522133
553,571,Maruti,2013,7560,120000,East,New York,New York City,Diesel,Individual,Manual,Second_Owner,20.77,1248,88.8,7,Y,200.0,1750,7560.0,-0.024351265618785065
554,572,Tata,2010,3000,90000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,18.8,1248,90.0,5,Y,200.0,2375,3000.0,-0.491450276921706
555,573,Maruti,2004,1440,120000,West,Washington,Seattle,Petrol,Individual,Manual,Third_Owner,18.9,998,67.1,5,Y,90.0,3500,1440.0,-0.6512473071042842
556,574,Skoda,2015,3600,101500,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second_Owner,21.14,1498,103.52,5,Y,250.0,2000,3600.0,-0.42998988069763744
557,575,Hyundai,2013,6300,75000,South,Florida,Miami,Diesel,Individual,Automatic,First_Owner,22.32,1582,126.3,5,Y,259.9,2325,6300.0,-0.153418097689329
558,578,Mahindra,2016,13200,100000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,15.4,1997,120.0,7,Y,280.0,2300,13200.0,0.5533764588874592
559,579,Renault,2012,5760,55735,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,19.01,1461,108.45,5,Y,248.0,2250,5760.0,-0.2087324542909907
560,580,Mahindra,2014,7260,80000,Central,Texas,Dallas,Diesel,Individual,Manual,Second_Owner,15.1,2179,140.0,7,Y,330.0,2200,7260.0,-0.05508146373081934
561,581,Maruti,2016,3000,50000,Central,Texas,Dallas,Petrol,Individual,Manual,Second_Owner,24.7,796,47.3,5,Y,69.0,3500,3000.0,-0.491450276921706
562,582,Ford,2013,2940,70000,West,California,San Francisco,Diesel,Individual,Manual,Second_Owner,20.0,1399,68.1,5,Y,160.0,2000,2940.0,-0.49759631654411285
563,583,Hyundai,2012,2520,76000,West,California,San Francisco,Petrol,Individual,Manual,Fourth_Above_Owner,20.36,1197,78.9,5,Y,111.7,4000,2520.0,-0.5406185939009608
564,584,Maruti,2020,8760,1500,West,California,San Francisco,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,5,Y,113.0,4200,8760.0,0.09856952682935202
565,585,Mahindra,2012,6000,76000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,7,Y,195.0,1800,6000.0,-0.18414829580136327
566,586,Maruti,2015,4800,40000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,5,Y,90.0,3500,4800.0,-0.30706908824950035
567,587,Hyundai,2015,3360,60000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,5,Y,74.5,4000,3360.0,-0.45457403918726486
568,588,Toyota,2009,6732,170000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Third_Owner,12.8,2494,102.0,8,Y,140.0,2400,6732.0,-0.10916661240799966
569,589,Mitsubishi,2013,11400,181491,Central,Illinois,Chicago,Diesel,Dealer,Manual,First_Owner,13.5,2477,175.56,7,Y,400.0,2250,11400.0,0.36899527021525363
570,590,Chevrolet,2016,4500,53319,Central,Illinois,Chicago,Diesel,Dealer,Manual,First_Owner,25.44,936,56.3,5,Y,142.5,1750,4500.0,-0.33779928636153467
571,591,Volkswagen,2017,8400,40906,Central,Illinois,Chicago,Diesel,Dealer,Manual,First_Owner,21.66,1498,108.62,5,Y,250.0,2250,8400.0,0.0616932890949109
572,592,Toyota,2012,4500,31711,East,New York,New York City,Petrol,Dealer,Manual,Second_Owner,17.6,1496,88.7,5,Y,132.0,3000,4500.0,-0.33779928636153467
573,593,Hyundai,2012,3240,43755,West,California,Los Angeles,Petrol,Dealer,Manual,Second_Owner,21.1,814,55.2,5,Y,74.5,4000,3240.0,-0.4668661184320786
574,594,Renault,2016,3600,66693,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,25.17,799,53.3,5,Y,72.0,4386,3600.0,-0.42998988069763744
575,595,Maruti,2010,2700,59549,West,California,Los Angeles,Petrol,Dealer,Manual,First_Owner,19.0,998,67.1,5,Y,90.0,3500,2700.0,-0.5221804750337403
576,596,Toyota,2015,16200,94385,West,California,Los Angeles,Diesel,Dealer,Manual,First_Owner,12.99,2494,100.6,8,Y,200.0,2400,16200.0,0.860678440007802
577,597,Maruti,2010,2400,73730,West,California,Los Angeles,Petrol,Dealer,Manual,First_Owner,18.2,998,67.1,5,Y,90.0,3500,2400.0,-0.5529106731457746
578,598,Hyundai,2011,4800,221889,East,New York,New York City,Diesel,Dealer,Manual,First_Owner,22.32,1582,126.32,5,Y,259.8,2325,4800.0,-0.30706908824950035
579,599,Honda,2013,6000,116104,East,New York,New York City,Diesel,Dealer,Manual,First_Owner,25.8,1498,98.6,5,Y,200.0,1750,6000.0,-0.18414829580136327
580,600,Maruti,2015,6000,150546,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,22.0,1197,81.8,5,Y,113.0,4200,6000.0,-0.18414829580136327
581,601,Toyota,2013,18000,148120,West,California,Los Angeles,Diesel,Dealer,Manual,First_Owner,14.24,2755,174.5,7,Y,420.0,2000,18000.0,1.0450596286800076
582,602,Ford,2015,6660,20000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,Second_Owner,15.8,1499,110.0,5,Y,140.0,4400,6660.0,-0.11654185995488789
583,603,Hyundai,2018,6960,30000,East,Pennsylvania,Philadelphia,Petrol,Individual,Automatic,First_Owner,18.9,1197,81.86,5,Y,113.75,4000,6960.0,-0.0858116618428536
584,604,Tata,2011,4044,142000,West,California,Los Angeles,Diesel,Individual,Manual,Third_Owner,13.7,2179,138.1,7,Y,320.0,2200,4044.0,-0.3845091874918267
585,605,Tata,2011,2100,20000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,12.2,1948,68.0,10,Y,115.0,2500,2100.0,-0.5836408712578088
586,606,Tata,2009,2160,120000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second_Owner,18.8,1248,90.0,5,Y,200.0,2375,2160.0,-0.5774948316354019
587,607,Hyundai,2011,2400,80000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,19.81,1086,68.05,5,Y,99.04,4500,2400.0,-0.5529106731457746
588,608,Tata,2016,3120,60000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,19.09,1405,69.01,5,Y,135.0,2500,3120.0,-0.4791581976768923
589,609,Renault,2016,4200,25000,South,Georgia,Atlanta,Petrol,Individual,Manual,First_Owner,23.01,999,67.0,5,Y,91.0,4250,4200.0,-0.3685294844735689
590,610,Mahindra,2011,4919,50000,South,North Carolina,Charlotte,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,7,Y,180.0,1470,4919.0,-0.2948794429983934
591,611,Mahindra,2017,7860,126000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,18.49,1493,100.0,7,Y,240.0,2200,7860.0,0.006378932493249207
592,612,Maruti,2015,4440,170000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,26.59,1248,74.0,5,Y,190.0,2000,4440.0,-0.3439453259839415
593,613,Maruti,2013,2400,24000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,5,Y,69.0,3500,2400.0,-0.5529106731457746
594,614,Maruti,2017,9600,100000,East,New York,New York City,Diesel,Individual,Manual,Second_Owner,24.52,1248,88.5,7,Y,200.0,1750,9600.0,0.18461408154304798
595,615,Tata,2019,6600,10000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,24.0,1199,83.81,5,Y,114.0,3500,6600.0,-0.12268789957729474
596,616,Ford,2012,3600,70000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,20.0,1399,68.0,5,Y,160.0,2000,3600.0,-0.42998988069763744
597,617,Maruti,2017,2640,40000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,16.8,796,34.2,8,Y,59.0,2500,2640.0,-0.5283265146561471
598,618,Maruti,2011,2352,110000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,5,Y,90.0,3500,2352.0,-0.5578275048437
599,619,Hyundai,2008,1620,80000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.81,1086,68.05,5,Y,99.04,4500,1620.0,-0.6328091882370637
600,620,Tata,2015,3588,16500,East,New York,New York City,Petrol,Individual,Manual,First_Owner,17.57,1193,88.7,5,Y,140.0,2750,3588.0,-0.43121908862211883
601,621,Maruti,2017,3600,30000,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,Y,90.0,3500,3600.0,-0.42998988069763744
602,622,Maruti,2017,8640,80000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,7,Y,200.0,1750,8640.0,0.08627744758453831
603,623,Tata,2016,7800,50000,East,Pennsylvania,Philadelphia,Diesel,Individual,Manual,Third_Owner,14.1,2179,147.94,7,Y,320.0,2250,7800.0,0.00023289287084235245
604,624,Maruti,2016,3600,25000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,Y,90.0,3500,3600.0,-0.42998988069763744
605,625,Hyundai,2019,9000,20000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,24.0,1186,73.97,5,Y,190.24,2000,9000.0,0.12315368531897944
606,626,Renault,2016,3120,60000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,25.17,799,53.3,5,Y,72.0,4386,3120.0,-0.4791581976768923
607,627,Maruti,2011,3600,70000,East,New York,New York City,Diesel,Individual,Manual,Second_Owner,22.9,1248,74.0,5,Y,190.0,2000,3600.0,-0.42998988069763744
608,628,Mahindra,2014,7200,50000,East,New York,New York City,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,7,Y,195.0,1800,7200.0,-0.061227503353226194
609,629,Honda,2004,3300,100000,Central,Texas,Houston,Petrol,Individual,Automatic,Second_Owner,9.0,2997,218.0,5,Y,196.0,5000,3300.0,-0.46072007880967175
610,630,Maruti,2015,3000,52000,South,North Carolina,Charlotte,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,Y,90.0,3500,3000.0,-0.491450276921706
611,631,Maruti,2014,5040,80000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,5,Y,190.0,2000,5040.0,-0.28248492975987294
612,632,Hyundai,2015,2820,50000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,5,Y,74.5,4000,2820.0,-0.5098883957889265
613,633,Mahindra,2016,13200,60000,East,New York,New York City,Diesel,Individual,Manual,First_Owner,15.4,2179,120.0,7,Y,280.0,2300,13200.0,0.5533764588874592
614,634,Maruti,2019,4320,25000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,5,Y,90.0,3500,4320.0,-0.3562374052287552
615,635,Hyundai,2014,4560,50000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,24.0,1120,70.0,5,Y,160.0,2125,4560.0,-0.33165324673912777
616,636,Ford,2016,7800,125000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,5,Y,205.0,2500,7800.0,0.00023289287084235245
617,637,Maruti,2016,4200,80000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,5,Y,90.0,3500,4200.0,-0.3685294844735689
618,638,Mahindra,2017,8400,70000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,15.96,2523,63.0,9,Y,180.0,1470,8400.0,0.0616932890949109
619,639,Hyundai,2010,3240,90000,West,California,Los Angeles,Diesel,Individual,Manual,Third_Owner,23.0,1396,90.0,5,Y,140.0,2250,3240.0,-0.4668661184320786
620,640,Tata,2017,5400,50000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,22.95,1248,74.0,5,Y,190.0,2375,5400.0,-0.2456086920254318
621,641,Mahindra,2016,7560,101000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,16.55,2498,105.0,6,Y,247.0,1900,7560.0,-0.024351265618785065
622,642,Mahindra,2010,2759,168000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,14.0,2498,112.0,7,Y,260.0,2000,2759.0,-0.5161368694050402
623,643,Mahindra,2010,2759,168000,South,Florida,Miami,Diesel,Individual,Manual,First_Owner,14.0,2498,112.0,7,Y,260.0,2000,2759.0,-0.5161368694050402
624,644,Maruti,2011,3240,40000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,5,Y,90.0,3500,3240.0,-0.4668661184320786
625,645,Tata,2009,1620,28900,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,0.0,1172,65.0,5,Y,140.0,3000,1620.0,-0.6328091882370637
626,646,Maruti,2012,3300,20000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,18.9,998,67.1,5,Y,90.0,3500,3300.0,-0.46072007880967175
627,647,Jaguar,2017,31500,9000,East,New York,New York City,Diesel,Dealer,Automatic,First_Owner,13.6,1999,177.0,5,Y,430.0,2125,31500.0,2.42791854372155
628,648,Lexus,2019,61800,20000,East,New York,New York City,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,5,Y,202.0,4400,61800.0,5.5316685530370115
629,649,Jaguar,2017,38400,45000,East,New York,New York City,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177.0,5,Y,430.0,2125,38400.0,3.134713100298338
630,650,Tata,2015,6036,110000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,7,Y,320.0,2250,6036.0,-0.18046067202791916
631,651,Volvo,2019,45600,20000,Central,Illinois,Chicago,Diesel,Individual,Automatic,First_Owner,18.0,1969,190.0,5,Y,400.0,2212,45600.0,3.8722378549871608
632,652,Toyota,2016,24000,68089,West,Washington,Seattle,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,5,Y,213.0,4500,24000.0,1.6596635909206932
633,653,Maruti,2013,2700,58343,West,Washington,Seattle,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,998,67.05,5,Y,90.0,3500,2700.0,-0.5221804750337403
634,654,Maruti,2018,8880,38817,East,New York,New York City,Diesel,Dealer,Manual,First_Owner,27.39,1248,74.0,5,Y,190.0,2000,8880.0,0.11086160607416573
635,655,Honda,2016,6600,56494,West,Washington,Seattle,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,5,Y,110.0,4800,6600.0,-0.12268789957729474
636,656,Toyota,2013,9000,79328,West,California,Los Angeles,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494,100.6,7,Y,200.0,2400,9000.0,0.12315368531897944
637,657,Maruti,2019,7800,5621,West,California,Los Angeles,Petrol,Trustmark_Dealer,Automatic,First_Owner,22.0,1197,81.8,5,Y,113.0,4200,7800.0,0.00023289287084235245
638,658,Toyota,2017,7500,25538,East,New York,New York City,Petrol,Trustmark_Dealer,Manual,First_Owner,16.78,1496,88.73,5,Y,132.0,3000,7500.0,-0.03049730524119192
639,659,Maruti,2018,7200,69779,East,New York,New York City,Petrol,Dealer,Automatic,First_Owner,22.0,1197,81.8,5,Y,113.0,4200,7200.0,-0.061227503353226194
640,660,Hyundai,2017,5400,56290,South,Florida,Miami,Diesel,Dealer,Manual,First_Owner,24.0,1186,73.97,5,Y,190.24,2000,5400.0,-0.2456086920254318
641,661,BMW,2019,64800,7500,Central,Illinois,Chicago,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,5,Y,400.0,2125,64800.0,5.838970534157355
642,662,BMW,2019,66000,8500,West,California,San Francisco,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,5,Y,400.0,2125,66000.0,5.961891326605492
643,663,Honda,2019,9348,7032,West,California,Los Angeles,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.0,1199,88.76,5,Y,110.0,4800,9348.0,0.1588007151289392
644,664,Skoda,2016,7740,11000,East,District of Columbia,Washington,Petrol,Dealer,Automatic,First_Owner,14.3,1598,103.5,5,Y,153.0,3800,7740.0,-0.005913146751564502
645,665,Volvo,2018,29700,2000,East,District of Columbia,Washington,Diesel,Dealer,Automatic,First_Owner,16.8,1984,150.0,5,Y,350.0,2125,29700.0,2.2435373550493445
646,666,Mahindra,2015,7608,165000,Central,Illinois,Chicago,Diesel,Individual,Manual,First_Owner,18.49,1493,100.0,7,Y,240.0,2200,7608.0,-0.01943443392085958
647,667,Maruti,2012,2820,98500,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,19.0,998,66.1,5,Y,90.0,3500,2820.0,-0.5098883957889265
648,668,Hyundai,2008,3300,98000,East,District of Columbia,Washington,Petrol,Individual,Manual,Third_Owner,20.36,1197,78.9,5,Y,111.8,4000,3300.0,-0.46072007880967175
649,669,Mahindra,2014,8400,40000,East,New York,New York City,Diesel,Individual,Manual,Second_Owner,16.55,2498,105.0,6,Y,247.0,1900,8400.0,0.0616932890949109
650,670,Fiat,2013,4800,90000,South,Florida,Miami,Diesel,Individual,Manual,First_Owner,20.3,1248,92.0,5,Y,209.0,2000,4800.0,-0.30706908824950035
651,671,Maruti,2012,2580,90000,South,Florida,Miami,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,5,Y,62.0,3000,2580.0,-0.534472554278554
652,672,Hyundai,2009,1800,110000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,17.1,1493,110.0,5,Y,140.0,2325,1800.0,-0.6143710693698431
653,673,Maruti,2018,11400,77800,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,25.1,1248,88.5,5,Y,200.0,1750,11400.0,0.36899527021525363
654,674,Mahindra,2015,8760,100000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,18.49,1493,100.0,7,Y,240.0,2200,8760.0,0.09856952682935202
655,675,Tata,2012,1620,120000,Central,Illinois,Chicago,Diesel,Individual,Manual,Second_Owner,19.0,1405,71.0,5,Y,135.0,2500,1620.0,-0.6328091882370637
656,676,Hyundai,2016,4200,80000,Central,Illinois,Chicago,Petrol,Individual,Manual,Second_Owner,19.1,1197,82.0,5,Y,114.0,4000,4200.0,-0.3685294844735689
657,677,Mahindra,2018,6420,21000,East,New York,New York City,Petrol,Individual,Manual,Second_Owner,18.15,1198,82.0,6,Y,115.0,3550,6420.0,-0.1411260184445153
658,678,Maruti,2018,5460,100000,West,California,Los Angeles,Petrol,Individual,Manual,Second_Owner,19.0,1197,85.8,5,Y,114.0,4000,5460.0,-0.23946265240302497
659,679,Maruti,2019,7860,25000,East,New York,New York City,Petrol,Individual,Manual,First_Owner,21.21,1197,81.8,5,Y,113.0,4200,7860.0,0.006378932493249207
660,680,Ford,2019,9600,30000,South,Florida,Miami,Diesel,Individual,Manual,Third_Owner,23.0,1498,98.96,5,Y,205.0,2500,9600.0,0.18461408154304798
661,681,Toyota,2018,13200,25000,Central,Illinois,Chicago,Petrol,Individual,Automatic,First_Owner,17.8,1496,105.5,5,Y,140.0,4200,13200.0,0.5533764588874592
662,682,Mercedes,2016,36000,40000,East,Massachusetts,Boston,Diesel,Individual,Automatic,First_Owner,13.0,2143,204.0,5,Y,500.0,1700,36000.0,2.888871515402064
663,683,Toyota,2012,14700,160000,South,North Carolina,Charlotte,Diesel,Individual,Automatic,First_Owner,11.5,2982,169.0,7,Y,343.0,2400,14700.0,0.7070274494476306
664,684,Mahindra,2018,4080,51492,South,North Carolina,Charlotte,Petrol,Individual,Manual,First_Owner,18.15,1198,82.0,6,Y,115.0,3550,4080.0,-0.3808215637183826
665,685,Volkswagen,2011,3600,72000,East,Massachusetts,Boston,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,5,Y,250.0,2000,3600.0,-0.42998988069763744
666,686,Ford,2016,4440,60000,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,18.16,1196,86.8,5,Y,112.0,4000,4440.0,-0.3439453259839415
667,687,Mahindra,2013,3960,136000,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,7,Y,195.0,1800,3960.0,-0.39311364296319634
668,688,Hyundai,2014,2856,60000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,5,Y,96.1,3000,2856.0,-0.5062007720154824
669,690,Hyundai,2013,2400,90000,East,Massachusetts,Boston,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,5,Y,96.1,3000,2400.0,-0.5529106731457746
670,691,Nissan,2014,3840,91000,East,Massachusetts,Boston,Diesel,Individual,Manual,Fourth_Above_Owner,22.71,1461,84.8,5,Y,200.0,2000,3840.0,-0.40540572220801
671,692,Hyundai,2009,1379,90000,West,California,San Diego,Petrol,Individual,Manual,Fourth_Above_Owner,17.92,1086,62.1,5,Y,96.1,3000,1379.0,-0.6574957807203978
672,693,Maruti,2015,3840,50000,South,Georgia,Atlanta,Petrol,Individual,Manual,Second_Owner,20.51,998,67.04,5,Y,90.0,3500,3840.0,-0.40540572220801
673,694,Hyundai,2010,2520,20000,West,Washington,Seattle,Petrol,Individual,Manual,First_Owner,19.81,1086,68.05,5,Y,99.04,4500,2520.0,-0.5406185939009608
674,695,Mahindra,2011,2400,120000,West,Washington,Seattle,Diesel,Individual,Manual,First_Owner,14.0,2489,95.0,8,Y,220.0,2000,2400.0,-0.5529106731457746
675,696,Maruti,2009,1620,150000,West,Washington,Seattle,Petrol,Individual,Manual,Second_Owner,18.9,1061,67.0,5,Y,84.0,3500,1620.0,-0.6328091882370637
676,697,Tata,2015,4200,52000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,19.09,1405,69.01,5,Y,135.0,2500,4200.0,-0.3685294844735689
677,698,Mahindra,2014,4200,167000,South,Florida,Miami,Diesel,Individual,Manual,Second_Owner,13.6,2523,63.0,8,Y,180.0,1470,4200.0,-0.3685294844735689
678,699,Maruti,2017,8160,40000,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,5,Y,190.0,2000,8160.0,0.03710913060528348
